<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
^BSESN,D,20000629,000000,4820.5800,4820.5800,4785.6300,4785.6300,0,0
^BSESN,D,20000630,000000,4760.6000,4792.6900,4694.8800,4748.7700,0,0
^BSESN,D,20000703,000000,4846.6900,4853.8300,4778.7400,4844.9800,0,0
^BSESN,D,20000704,000000,4870.8600,4902.7100,4840.3900,4887.0600,0,0
^BSESN,D,20000705,000000,4898.1500,4940.3800,4898.1500,4940.3800,0,0
^BSESN,D,20000706,000000,4862.9900,4908.3400,4846.6400,4885.6000,0,0
^BSESN,D,20000707,000000,4920.1400,4924.2200,4900.3100,4905.9400,0,0
^BSESN,D,20000710,000000,4908.7400,4920.3800,4847.4500,4867.4300,0,0
^BSESN,D,20000711,000000,4887.7600,4919.3100,4863.9600,4898.0700,0,0
^BSESN,D,20000712,000000,4883.6500,4967.1400,4862.4900,4964.2800,0,0
^BSESN,D,20000713,000000,4994.9200,5058.9000,4878.4500,4880.8000,0,0
^BSESN,D,20000714,000000,4891.4300,4951.9500,4847.5100,4856.8200,0,0
^BSESN,D,20000717,000000,4874.4100,4883.3000,4747.3200,4747.3200,0,0
^BSESN,D,20000718,000000,4741.1500,4777.5000,4704.4000,4734.8000,0,0
^BSESN,D,20000719,000000,4672.1900,4721.8500,4604.5400,4616.0100,0,0
^BSESN,D,20000720,000000,4592.2800,4634.4600,4538.9500,4575.6700,0,0
^BSESN,D,20000721,000000,4601.0800,4606.2100,4460.4200,4463.6600,0,0
^BSESN,D,20000724,000000,4347.5200,4353.4400,4188.3400,4188.3400,0,0
^BSESN,D,20000725,000000,4097.2200,4369.1400,4052.6100,4336.2000,0,0
^BSESN,D,20000726,000000,4361.8800,4374.3800,4191.2700,4191.2700,0,0
^BSESN,D,20000727,000000,4149.8400,4287.8600,4113.4200,4281.1300,0,0
^BSESN,D,20000728,000000,4275.3400,4348.8800,4244.7300,4276.7000,0,0
^BSESN,D,20000731,000000,4232.5400,4301.7100,4225.5700,4279.8600,0,0
^BSESN,D,20000801,000000,4295.3500,4302.8600,4239.8200,4253.6900,0,0
^BSESN,D,20000802,000000,4224.0100,4264.1700,4193.5800,4260.8800,0,0
^BSESN,D,20000803,000000,4232.2100,4279.5100,4204.4100,4207.6300,0,0
^BSESN,D,20000804,000000,4241.2300,4266.2100,4155.4500,4186.1600,0,0
^BSESN,D,20000807,000000,4203.7700,4232.8000,4159.3500,4201.2500,0,0
^BSESN,D,20000808,000000,4217.6800,4327.0000,4200.9900,4317.2200,0,0
^BSESN,D,20000809,000000,4347.5900,4374.6800,4296.5700,4317.0400,0,0
^BSESN,D,20000810,000000,4312.2400,4360.9100,4244.1900,4253.2300,0,0
^BSESN,D,20000811,000000,4236.5500,4250.6000,4176.4700,4192.0000,0,0
^BSESN,D,20000814,000000,4204.3300,4233.4900,4142.8100,4232.5100,0,0
^BSESN,D,20000816,000000,4263.7600,4337.0600,4263.7600,4325.6700,0,0
^BSESN,D,20000817,000000,4346.0300,4365.4300,4267.9100,4294.1800,0,0
^BSESN,D,20000818,000000,4297.9000,4364.3900,4290.1200,4347.0400,0,0
^BSESN,D,20000821,000000,4383.8100,4426.4800,4377.9200,4409.5700,0,0
^BSESN,D,20000822,000000,4481.2200,4483.8700,4438.7200,4461.2300,0,0
^BSESN,D,20000823,000000,4447.7000,4500.3000,4426.6200,4444.7900,0,0
^BSESN,D,20000824,000000,4445.5600,4471.8600,4417.1400,4459.0700,0,0
^BSESN,D,20000825,000000,4482.2000,4485.6300,4414.7200,4416.8600,0,0
^BSESN,D,20000830,000000,4416.1400,4436.5700,4387.3900,4411.8500,0,0
^BSESN,D,20000831,000000,4409.8400,4485.2000,4404.6200,4477.3100,0,0
^BSESN,D,20000904,000000,4571.8900,4620.3200,4557.1100,4602.4300,0,0
^BSESN,D,20000905,000000,4623.8300,4623.8300,4574.8900,4598.6500,0,0
^BSESN,D,20000906,000000,4577.5000,4640.1000,4571.9200,4606.3500,0,0
^BSESN,D,20000907,000000,4579.6800,4660.6800,4578.3700,4628.9300,0,0
^BSESN,D,20000908,000000,4649.9700,4677.6700,4640.2500,4668.2700,0,0
^BSESN,D,20000911,000000,4715.3000,4748.8100,4694.4000,4696.6000,0,0
^BSESN,D,20000912,000000,4705.8200,4766.3600,4681.0300,4763.6300,0,0
^BSESN,D,20000913,000000,4776.5200,4790.6300,4690.5000,4702.5200,0,0
^BSESN,D,20000914,000000,4721.9800,4741.4200,4640.8700,4671.9200,0,0
^BSESN,D,20000915,000000,4666.4700,4685.6600,4539.3500,4562.3800,0,0
^BSESN,D,20000918,000000,4511.4200,4513.0900,4362.4700,4366.4100,0,0
^BSESN,D,20000919,000000,4295.6300,4390.2100,4171.8900,4264.3400,0,0
^BSESN,D,20000920,000000,4322.8000,4339.3700,4211.8700,4325.5500,0,0
^BSESN,D,20000921,000000,4304.2500,4331.3800,4257.0400,4257.2000,0,0
^BSESN,D,20000922,000000,4188.4700,4208.6600,4028.4900,4032.3700,0,0
^BSESN,D,20000925,000000,4144.8100,4210.0000,4105.7500,4173.4800,0,0
^BSESN,D,20000926,000000,4159.8700,4160.1300,4056.0300,4089.5800,0,0
^BSESN,D,20000927,000000,4025.6800,4172.6500,4004.7300,4164.1000,0,0
^BSESN,D,20000928,000000,4155.7100,4184.6100,4043.6700,4067.3800,0,0
^BSESN,D,20000929,000000,4122.2800,4122.2800,4056.7200,4090.3800,0,0
^BSESN,D,20001003,000000,4035.6400,4139.5300,4028.5100,4135.5500,0,0
^BSESN,D,20001004,000000,4135.5500,4173.6500,4101.6300,4160.4100,0,0
^BSESN,D,20001005,000000,4177.0900,4197.3900,4115.6200,4116.2500,0,0
^BSESN,D,20001006,000000,4085.0200,4131.2500,4042.9500,4092.4200,0,0
^BSESN,D,20001009,000000,4106.1500,4135.1600,4055.4200,4056.0700,0,0
^BSESN,D,20001010,000000,4079.6100,4079.6100,3931.2100,3945.2800,0,0
^BSESN,D,20001011,000000,3892.7800,3895.8100,3803.7200,3836.5100,0,0
^BSESN,D,20001012,000000,3793.6100,3879.4700,3777.4900,3847.5800,0,0
^BSESN,D,20001013,000000,3749.7700,3793.0800,3714.4600,3738.9300,0,0
^BSESN,D,20001016,000000,3908.7300,3930.1000,3726.5800,3728.6700,0,0
^BSESN,D,20001017,000000,3702.4000,3718.7400,3613.7400,3664.7900,0,0
^BSESN,D,20001018,000000,3625.3200,3640.7300,3545.0100,3593.6300,0,0
^BSESN,D,20001019,000000,3576.4400,3702.8300,3491.5500,3702.8300,0,0
^BSESN,D,20001020,000000,3799.7800,3801.8600,3691.8900,3692.7500,0,0
^BSESN,D,20001023,000000,3709.5400,3716.6000,3608.3600,3619.5300,0,0
^BSESN,D,20001024,000000,3603.6600,3656.3100,3584.3800,3651.9900,0,0
^BSESN,D,20001025,000000,3664.1200,3748.9600,3662.2300,3743.6100,0,0
^BSESN,D,20001027,000000,3770.6600,3773.5400,3704.5400,3729.1200,0,0
^BSESN,D,20001030,000000,3744.1000,3751.2800,3680.1800,3689.4300,0,0
^BSESN,D,20001031,000000,3672.4800,3713.9100,3646.7300,3711.0200,0,0
^BSESN,D,20001101,000000,3749.3500,3807.7000,3734.9800,3788.5300,0,0
^BSESN,D,20001102,000000,3799.6600,3882.5400,3795.4500,3875.7900,0,0
^BSESN,D,20001103,000000,3907.2300,3960.1400,3894.5900,3935.7000,0,0
^BSESN,D,20001106,000000,3971.9800,4005.1900,3919.3400,3931.5400,0,0
^BSESN,D,20001107,000000,3917.1000,3959.9300,3910.8100,3954.8300,0,0
^BSESN,D,20001108,000000,3958.6900,4045.0500,3958.6900,4028.7100,0,0
^BSESN,D,20001109,000000,3981.3100,4046.0100,3980.2000,4022.5000,0,0
^BSESN,D,20001110,000000,4011.0600,4032.9400,3930.3500,3941.1300,0,0
^BSESN,D,20001113,000000,3842.6300,3863.3500,3797.5000,3820.0800,0,0
^BSESN,D,20001114,000000,3816.1300,3952.3900,3816.1300,3943.5400,0,0
^BSESN,D,20001115,000000,3994.8800,4016.0900,3931.8400,3946.5300,0,0
^BSESN,D,20001116,000000,3946.8300,3971.3200,3884.8800,3901.9000,0,0
^BSESN,D,20001117,000000,3869.1700,3917.5900,3848.8600,3905.8400,0,0
^BSESN,D,20001120,000000,3928.6200,3942.5500,3908.2800,3926.5200,0,0
^BSESN,D,20001121,000000,3889.1800,3928.5800,3882.6500,3924.7000,0,0
^BSESN,D,20001122,000000,3938.4600,3947.9800,3861.0100,3862.3900,0,0
^BSESN,D,20001123,000000,3837.1100,3871.3400,3826.4200,3852.4000,0,0
^BSESN,D,20001124,000000,3860.5200,3889.5600,3856.5800,3868.3400,0,0
^BSESN,D,20001127,000000,3930.9600,3972.4800,3902.1000,3969.2000,0,0
^BSESN,D,20001128,000000,3962.2100,4038.6400,3962.2000,4023.9200,0,0
^BSESN,D,20001129,000000,3997.3300,4046.1900,3957.1900,3996.1800,0,0
^BSESN,D,20001130,000000,4003.4100,4019.5200,3972.8500,3997.9900,0,0
^BSESN,D,20001201,000000,3968.8900,4054.8600,3966.5500,4031.9600,0,0
^BSESN,D,20001204,000000,4078.5600,4088.2800,4034.6200,4036.4900,0,0
^BSESN,D,20001205,000000,4061.9000,4082.4400,4048.8500,4071.9800,0,0
^BSESN,D,20001206,000000,4155.2200,4156.6600,4097.5500,4108.4300,0,0
^BSESN,D,20001207,000000,4099.4900,4136.7400,4095.9900,4124.9100,0,0
^BSESN,D,20001208,000000,4134.1000,4167.3200,4134.1000,4156.0800,0,0
^BSESN,D,20001211,000000,4198.7200,4233.2600,4178.5100,4228.2900,0,0
^BSESN,D,20001212,000000,4254.1600,4255.6900,4210.1500,4219.4800,0,0
^BSESN,D,20001213,000000,4235.5600,4298.6300,4235.5600,4284.9800,0,0
^BSESN,D,20001214,000000,4297.4400,4332.6500,4256.3400,4270.4500,0,0
^BSESN,D,20001215,000000,4241.4600,4264.8300,4130.6000,4137.1600,0,0
^BSESN,D,20001218,000000,4121.8600,4186.7700,4108.6800,4169.3900,0,0
^BSESN,D,20001219,000000,4188.0200,4200.3400,4143.5600,4152.9400,0,0
^BSESN,D,20001220,000000,4106.3400,4121.8200,4057.9500,4086.4100,0,0
^BSESN,D,20001221,000000,4013.1000,4064.7100,3968.3400,4034.2300,0,0
^BSESN,D,20001222,000000,4057.7200,4080.3000,3895.3700,3905.9000,0,0
^BSESN,D,20001226,000000,3927.5100,3939.0800,3810.9900,3826.8200,0,0
^BSESN,D,20001227,000000,3830.3700,3902.8500,3803.6900,3877.5500,0,0
^BSESN,D,20001228,000000,3918.1700,3940.4500,3895.2100,3932.7800,0,0
^BSESN,D,20001229,000000,3933.9500,3978.2500,3904.3200,3972.1200,0,0
^BSESN,D,20010102,000000,3953.2200,4028.5700,3929.3700,4018.8800,0,0
^BSESN,D,20010103,000000,3977.5800,4067.6600,3977.5800,4060.0200,0,0
^BSESN,D,20010104,000000,4180.9700,4180.9700,4109.5500,4115.3700,0,0
^BSESN,D,20010105,000000,4116.3400,4195.0100,4115.3500,4183.7300,0,0
^BSESN,D,20010108,000000,4164.7600,4206.7200,4101.5300,4120.4300,0,0
^BSESN,D,20010109,000000,4114.7400,4166.8400,4101.0100,4125.3100,0,0
^BSESN,D,20010110,000000,4151.5800,4155.8600,4035.4400,4047.6400,0,0
^BSESN,D,20010111,000000,4066.1300,4077.5400,4006.5400,4027.1300,0,0
^BSESN,D,20010112,000000,4059.4100,4082.7700,4018.2800,4036.5800,0,0
^BSESN,D,20010115,000000,4074.3200,4080.1400,4018.2400,4046.7600,0,0
^BSESN,D,20010116,000000,4052.1800,4097.0700,4023.9000,4070.7300,0,0
^BSESN,D,20010117,000000,4101.1800,4125.1000,4072.0900,4083.4100,0,0
^BSESN,D,20010118,000000,4106.1500,4122.6600,4085.8100,4113.2100,0,0
^BSESN,D,20010119,000000,4149.2500,4201.9400,4137.3100,4194.4600,0,0
^BSESN,D,20010122,000000,4247.4500,4278.5500,4223.5600,4267.1100,0,0
^BSESN,D,20010123,000000,4277.8300,4321.7500,4272.8700,4296.6900,0,0
^BSESN,D,20010124,000000,4320.5100,4339.4100,4295.7100,4326.4200,0,0
^BSESN,D,20010125,000000,4327.8400,4341.3300,4273.7000,4330.2200,0,0
^BSESN,D,20010129,000000,4158.8600,4262.7600,4158.8600,4234.5700,0,0
^BSESN,D,20010130,000000,4269.4100,4373.2200,4256.7600,4372.0400,0,0
^BSESN,D,20010131,000000,4367.5800,4409.3300,4322.6800,4326.7200,0,0
^BSESN,D,20010201,000000,4303.1300,4355.3900,4230.1700,4286.1100,0,0
^BSESN,D,20010202,000000,4280.9600,4373.4000,4280.9600,4352.2600,0,0
^BSESN,D,20010205,000000,4337.5200,4397.1900,4337.5200,4370.4700,0,0
^BSESN,D,20010206,000000,4392.2400,4404.6700,4369.9300,4375.2900,0,0
^BSESN,D,20010207,000000,4376.9200,4379.2200,4303.2800,4312.9300,0,0
^BSESN,D,20010208,000000,4293.8700,4387.8500,4290.8800,4381.1900,0,0
^BSESN,D,20010209,000000,4395.4400,4436.4800,4387.9900,4397.3300,0,0
^BSESN,D,20010212,000000,4429.9100,4446.0800,4389.0200,4406.3000,0,0
^BSESN,D,20010213,000000,4437.3200,4440.7600,4354.1000,4363.0500,0,0
^BSESN,D,20010214,000000,4350.3300,4375.5100,4320.8900,4363.1100,0,0
^BSESN,D,20010215,000000,4372.6000,4459.1900,4371.9500,4437.9900,0,0
^BSESN,D,20010216,000000,4458.7300,4462.1100,4315.9500,4330.3200,0,0
^BSESN,D,20010219,000000,4363.7900,4378.0600,4302.1000,4350.6500,0,0
^BSESN,D,20010220,000000,4360.1600,4382.3600,4342.6100,4359.2200,0,0
^BSESN,D,20010221,000000,4338.3100,4362.5000,4285.1900,4302.2300,0,0
^BSESN,D,20010222,000000,4252.2700,4286.6300,4190.9600,4262.5500,0,0
^BSESN,D,20010223,000000,4261.8100,4277.3600,4118.0900,4122.1600,0,0
^BSESN,D,20010226,000000,4168.7100,4174.8500,4074.1200,4112.6900,0,0
^BSESN,D,20010227,000000,4140.6300,4156.0300,4020.6800,4069.6800,0,0
^BSESN,D,20010228,000000,4070.3700,4264.0200,4056.4000,4247.0400,0,0
^BSESN,D,20010301,000000,4288.2300,4386.9800,4215.2700,4271.6500,0,0
^BSESN,D,20010302,000000,4323.1800,4341.6700,4077.4200,4095.1600,0,0
^BSESN,D,20010305,000000,4073.7300,4127.1200,3947.7100,3998.1200,0,0
^BSESN,D,20010307,000000,4062.4100,4114.1100,3913.6700,4046.8900,0,0
^BSESN,D,20010308,000000,4089.8300,4108.0300,4016.7100,4056.9400,0,0
^BSESN,D,20010309,000000,3986.8200,3986.8200,3821.5900,3881.9600,0,0
^BSESN,D,20010312,000000,3862.6300,3930.6800,3748.3900,3767.8900,0,0
^BSESN,D,20010313,000000,3605.5300,3777.4800,3436.7500,3540.6500,0,0
^BSESN,D,20010314,000000,3508.1300,3757.1200,3493.9400,3725.0300,0,0
^BSESN,D,20010315,000000,3666.2000,3823.7800,3661.8400,3819.8600,0,0
^BSESN,D,20010316,000000,3752.3600,3867.4700,3696.5200,3745.7400,0,0
^BSESN,D,20010319,000000,3728.5100,3774.6900,3680.2600,3722.4900,0,0
^BSESN,D,20010320,000000,3736.0900,3740.0700,3644.5100,3672.4000,0,0
^BSESN,D,20010321,000000,3633.2200,3801.7800,3618.1400,3791.0700,0,0
^BSESN,D,20010322,000000,3785.9600,3818.0300,3708.8000,3713.9700,0,0
^BSESN,D,20010323,000000,3735.5100,3743.8300,3561.0100,3635.2800,0,0
^BSESN,D,20010326,000000,3640.4700,3654.0400,3600.3900,3636.3200,0,0
^BSESN,D,20010327,000000,3634.4800,3712.2700,3631.2900,3694.8200,0,0
^BSESN,D,20010328,000000,3736.5400,3792.7600,3736.5400,3788.2100,0,0
^BSESN,D,20010329,000000,3739.6300,3799.6800,3721.4500,3751.5600,0,0
^BSESN,D,20010330,000000,3714.1100,3723.7300,3589.9300,3604.3800,0,0
^BSESN,D,20010402,000000,3491.4100,3578.9500,3436.3300,3566.2600,0,0
^BSESN,D,20010403,000000,3543.8200,3619.6200,3543.8200,3605.0100,0,0
^BSESN,D,20010404,000000,3558.4800,3577.2500,3511.1200,3565.6500,0,0
^BSESN,D,20010406,000000,3663.7400,3676.8200,3558.1300,3576.0000,0,0
^BSESN,D,20010409,000000,3570.5300,3579.2400,3502.4400,3544.0800,0,0
^BSESN,D,20010410,000000,3542.4400,3542.4400,3342.1100,3458.3900,0,0
^BSESN,D,20010411,000000,3476.4100,3481.1500,3298.1200,3325.4600,0,0
^BSESN,D,20010412,000000,3254.5200,3264.5700,3120.1300,3183.7700,0,0
^BSESN,D,20010416,000000,3172.1500,3258.4400,3096.5100,3251.6200,0,0
^BSESN,D,20010417,000000,3231.9400,3331.7800,3220.6500,3312.2900,0,0
^BSESN,D,20010418,000000,3311.2000,3442.6500,3311.2000,3438.7500,0,0
^BSESN,D,20010419,000000,3552.1700,3621.0300,3471.0300,3574.0800,0,0
^BSESN,D,20010420,000000,3620.9000,3620.9000,3523.7400,3583.0400,0,0
^BSESN,D,20010423,000000,3583.4200,3637.3600,3561.9600,3587.0100,0,0
^BSESN,D,20010424,000000,3547.2300,3593.8400,3526.3600,3589.9900,0,0
^BSESN,D,20010425,000000,3586.9400,3639.1100,3569.7100,3600.8300,0,0
^BSESN,D,20010426,000000,3649.3600,3651.7900,3547.4600,3557.1900,0,0
^BSESN,D,20010427,000000,3389.2200,3458.7700,3357.8300,3422.7600,0,0
^BSESN,D,20010430,000000,3459.5100,3522.7000,3440.7100,3519.1600,0,0
^BSESN,D,20010502,000000,3565.5300,3586.6400,3530.2500,3538.4200,0,0
^BSESN,D,20010503,000000,3528.7000,3551.8000,3479.8100,3494.4800,0,0
^BSESN,D,20010504,000000,3471.9500,3521.9200,3465.5000,3514.5900,0,0
^BSESN,D,20010507,000000,3562.9700,3573.1900,3539.4600,3544.8100,0,0
^BSESN,D,20010508,000000,3544.8600,3587.0700,3544.8600,3580.3700,0,0
^BSESN,D,20010509,000000,3580.3700,3629.6500,3569.1400,3586.5800,0,0
^BSESN,D,20010510,000000,3586.5800,3588.9500,3550.0500,3568.2700,0,0
^BSESN,D,20010511,000000,3564.6500,3577.7900,3545.1900,3559.7700,0,0
^BSESN,D,20010514,000000,3552.5500,3577.2800,3536.5700,3568.9300,0,0
^BSESN,D,20010515,000000,3480.4200,3579.3500,3420.1400,3576.9600,0,0
^BSESN,D,20010516,000000,3585.7900,3630.2600,3585.7900,3592.0600,0,0
^BSESN,D,20010517,000000,3607.4600,3675.4500,3607.4600,3669.7600,0,0
^BSESN,D,20010518,000000,3674.4200,3700.8800,3648.3600,3655.0300,0,0
^BSESN,D,20010521,000000,3656.0900,3681.1900,3630.6000,3640.1000,0,0
^BSESN,D,20010522,000000,3643.2900,3663.1600,3630.0300,3640.6000,0,0
^BSESN,D,20010523,000000,3640.8000,3683.5200,3640.8000,3674.5400,0,0
^BSESN,D,20010524,000000,3670.9100,3709.1800,3670.9100,3683.2000,0,0
^BSESN,D,20010525,000000,3686.1600,3700.6600,3647.3500,3659.8100,0,0
^BSESN,D,20010528,000000,3663.0600,3728.0500,3663.0600,3720.1500,0,0
^BSESN,D,20010529,000000,3732.0300,3751.7000,3725.8300,3742.0700,0,0
^BSESN,D,20010530,000000,3745.5700,3759.9600,3653.3100,3662.0400,0,0
^BSESN,D,20010531,000000,3623.6200,3638.4600,3592.2200,3631.9100,0,0
^BSESN,D,20010601,000000,3637.0300,3651.3200,3555.7400,3557.6400,0,0
^BSESN,D,20010604,000000,3565.8800,3590.5600,3490.8300,3498.3800,0,0
^BSESN,D,20010605,000000,3495.9900,3510.6800,3434.8800,3460.0400,0,0
^BSESN,D,20010606,000000,3473.3200,3507.2400,3448.4400,3457.3100,0,0
^BSESN,D,20010607,000000,3455.8600,3459.5100,3395.5200,3457.2400,0,0
^BSESN,D,20010608,000000,3466.6600,3502.7800,3452.9400,3495.8400,0,0
^BSESN,D,20010611,000000,3507.3400,3525.0400,3482.8000,3509.3200,0,0
^BSESN,D,20010612,000000,3504.2400,3517.3600,3484.0800,3498.3900,0,0
^BSESN,D,20010613,000000,3499.3200,3519.1300,3492.9500,3501.6100,0,0
^BSESN,D,20010614,000000,3491.3600,3501.5000,3446.9600,3453.7700,0,0
^BSESN,D,20010615,000000,3434.3300,3434.3300,3360.1100,3372.9400,0,0
^BSESN,D,20010618,000000,3368.6800,3368.6800,3295.3400,3353.1100,0,0
^BSESN,D,20010619,000000,3357.1100,3418.9900,3339.8400,3410.9500,0,0
^BSESN,D,20010620,000000,3410.1000,3420.3300,3369.3100,3406.0500,0,0
^BSESN,D,20010621,000000,3408.2800,3427.7500,3385.8700,3405.6400,0,0
^BSESN,D,20010622,000000,3402.1400,3409.7600,3361.7900,3381.7600,0,0
^BSESN,D,20010625,000000,3378.1700,3378.1700,3306.8300,3318.6700,0,0
^BSESN,D,20010626,000000,3313.1300,3417.9400,3287.9400,3407.3200,0,0
^BSESN,D,20010627,000000,3407.6800,3434.1300,3378.5300,3411.6400,0,0
^BSESN,D,20010628,000000,3411.6800,3427.3700,3391.7200,3404.8600,0,0
^BSESN,D,20010629,000000,3406.7900,3474.7100,3394.9100,3456.7800,0,0
^BSESN,D,20010702,000000,3459.1500,3487.0000,3418.2800,3426.0300,0,0
^BSESN,D,20010703,000000,3452.1100,3452.1100,3300.1500,3312.2900,0,0
^BSESN,D,20010704,000000,3295.8500,3337.5200,3286.7700,3311.8800,0,0
^BSESN,D,20010705,000000,3321.1400,3364.8000,3306.7400,3317.6300,0,0
^BSESN,D,20010706,000000,3317.6300,3317.6300,3286.7400,3305.7800,0,0
^BSESN,D,20010709,000000,3290.8500,3299.5700,3260.6800,3290.8100,0,0
^BSESN,D,20010710,000000,3300.9800,3340.8800,3296.4100,3328.2700,0,0
^BSESN,D,20010711,000000,3328.3700,3388.7500,3316.8500,3376.2100,0,0
^BSESN,D,20010712,000000,3390.3400,3459.3700,3384.7400,3452.7500,0,0
^BSESN,D,20010713,000000,3470.9400,3513.7900,3438.0300,3453.9900,0,0
^BSESN,D,20010716,000000,3453.6300,3478.1100,3427.8200,3434.8300,0,0
^BSESN,D,20010717,000000,3414.0600,3440.2900,3397.6500,3431.9300,0,0
^BSESN,D,20010718,000000,3434.9400,3446.1800,3377.5800,3383.4100,0,0
^BSESN,D,20010719,000000,3372.9200,3380.2700,3352.1200,3370.9300,0,0
^BSESN,D,20010720,000000,3375.8200,3389.4900,3331.4200,3340.7500,0,0
^BSESN,D,20010723,000000,3340.8900,3340.8900,3310.9500,3330.9800,0,0
^BSESN,D,20010724,000000,3326.8400,3340.9100,3306.1700,3335.0800,0,0
^BSESN,D,20010725,000000,3307.1600,3338.2200,3296.4300,3301.9700,0,0
^BSESN,D,20010726,000000,3298.6400,3318.6000,3254.2800,3259.0300,0,0
^BSESN,D,20010727,000000,3260.0400,3278.8500,3241.6600,3251.5300,0,0
^BSESN,D,20010730,000000,3255.9200,3289.4600,3249.4600,3285.8900,0,0
^BSESN,D,20010731,000000,3288.8600,3335.6700,3255.9800,3329.2800,0,0
^BSESN,D,20010801,000000,3335.0000,3346.2100,3276.7200,3284.1700,0,0
^BSESN,D,20010802,000000,3293.8300,3310.8600,3278.5400,3298.7800,0,0
^BSESN,D,20010803,000000,3300.0200,3337.7900,3300.0200,3325.3800,0,0
^BSESN,D,20010806,000000,3323.3600,3356.3400,3322.4400,3329.9500,0,0
^BSESN,D,20010807,000000,3322.8100,3345.9800,3317.4400,3319.6700,0,0
^BSESN,D,20010808,000000,3317.5100,3321.1800,3294.1900,3302.3200,0,0
^BSESN,D,20010809,000000,3290.8600,3324.9600,3279.6200,3319.6100,0,0
^BSESN,D,20010810,000000,3312.5000,3335.7100,3308.7600,3316.2100,0,0
^BSESN,D,20010813,000000,3321.1900,3332.2800,3283.4400,3287.6200,0,0
^BSESN,D,20010814,000000,3290.5800,3336.4700,3290.5800,3331.8900,0,0
^BSESN,D,20010816,000000,3326.2400,3357.0700,3321.7400,3337.9100,0,0
^BSESN,D,20010817,000000,3341.9500,3359.0700,3293.8300,3296.7100,0,0
^BSESN,D,20010820,000000,3287.6900,3290.2400,3271.5400,3278.9200,0,0
^BSESN,D,20010821,000000,3286.1300,3310.5300,3286.1300,3297.4300,0,0
^BSESN,D,20010823,000000,3307.2900,3316.3300,3292.6600,3308.7900,0,0
^BSESN,D,20010824,000000,3302.2200,3308.9000,3287.5800,3305.5100,0,0
^BSESN,D,20010827,000000,3318.4400,3337.9400,3310.2900,3318.3200,0,0
^BSESN,D,20010828,000000,3318.6500,3333.1700,3308.3500,3313.0700,0,0
^BSESN,D,20010829,000000,3282.3000,3327.6700,3282.3000,3300.6200,0,0
^BSESN,D,20010830,000000,3296.7800,3305.9800,3281.1700,3286.8700,0,0
^BSESN,D,20010831,000000,3282.3900,3282.3900,3241.1200,3244.9500,0,0
^BSESN,D,20010903,000000,3245.7100,3267.9300,3222.7500,3227.1200,0,0
^BSESN,D,20010904,000000,3227.8600,3246.7600,3209.8400,3231.6000,0,0
^BSESN,D,20010905,000000,3232.8800,3245.9900,3218.0400,3228.6000,0,0
^BSESN,D,20010906,000000,3219.8400,3233.4900,3187.6600,3202.5500,0,0
^BSESN,D,20010907,000000,3196.4100,3203.5400,3166.9700,3198.4000,0,0
^BSESN,D,20010910,000000,3224.9000,3224.9000,3180.8500,3183.6300,0,0
^BSESN,D,20010911,000000,3189.0900,3198.8100,3141.5700,3150.4000,0,0
^BSESN,D,20010912,000000,3030.2900,3046.2200,2954.3500,3032.7100,0,0
^BSESN,D,20010913,000000,3038.8800,3068.4900,2982.1600,2987.5000,0,0
^BSESN,D,20010914,000000,2986.8600,2986.8600,2770.2400,2830.1200,0,0
^BSESN,D,20010917,000000,2758.1600,2758.1600,2640.5800,2680.9800,0,0
^BSESN,D,20010918,000000,2680.0400,2814.0700,2680.0400,2782.4700,0,0
^BSESN,D,20010919,000000,2785.3700,2817.4800,2785.3700,2804.1600,0,0
^BSESN,D,20010920,000000,2781.4600,2781.4600,2674.8200,2761.6600,0,0
^BSESN,D,20010921,000000,2753.9600,2753.9600,2594.8700,2600.1200,0,0
^BSESN,D,20010924,000000,2627.2500,2688.9500,2627.2500,2651.7800,0,0
^BSESN,D,20010925,000000,2668.3700,2727.3200,2613.5300,2617.3500,0,0
^BSESN,D,20010926,000000,2621.8900,2682.5900,2615.0400,2667.3400,0,0
^BSESN,D,20010927,000000,2674.2900,2726.9700,2669.0500,2715.5000,0,0
^BSESN,D,20010928,000000,2727.3400,2830.3500,2727.3400,2811.6000,0,0
^BSESN,D,20011001,000000,2817.7400,2822.7700,2773.0300,2795.3000,0,0
^BSESN,D,20011003,000000,2802.2400,2808.4500,2742.8500,2754.9500,0,0
^BSESN,D,20011004,000000,2763.1700,2798.6900,2763.1700,2788.9700,0,0
^BSESN,D,20011005,000000,2789.1000,2826.1600,2765.2100,2812.9000,0,0
^BSESN,D,20011008,000000,2767.9300,2784.0900,2718.4100,2765.3700,0,0
^BSESN,D,20011009,000000,2772.2100,2802.3400,2772.2100,2794.4200,0,0
^BSESN,D,20011010,000000,2836.7400,2904.5900,2836.7400,2896.6000,0,0
^BSESN,D,20011011,000000,2899.8000,2956.8600,2899.8000,2943.6900,0,0
^BSESN,D,20011012,000000,2960.5000,2989.6300,2947.3400,2959.3900,0,0
^BSESN,D,20011015,000000,2951.6900,2983.3300,2940.0800,2976.3000,0,0
^BSESN,D,20011016,000000,2978.1100,3002.0000,2971.5700,2992.4600,0,0
